Version	KoJaC2_v7r2	 ACFG	 INTERNAL 
Modfile	016cccc.mod
comment	VShape GPPC ZUM

Analysis name	.a016cccc_t2600a200d
Applied torque	2600.0
Rpm	200.0
Articulation angle	20.0




Powerflow 	Drive
JointType 	AAR_joint

Angle_Rot_Spider.LastRot	Angle_Rot_Tulip.LastRot	Force_Roller_Tulip_Total_JointRef.z	Force_Roller1_TulipTrack_tot.z	
316.0	316.49068	122.7114462751168	90.85214833718524
317.0	317.49058	115.1069591406667	94.86522935347782
318.0	318.49048	115.0092469099964	99.22084279255976
319.0	319.49038	144.96474016153743	105.20047123944738
320.0	320.49046	141.4867737915577	111.95882546600892
321.0	321.49097	204.77410391326018	105.98610208381379
322.0	322.4912	157.18354378260324	104.17777481537838
323.0	323.49124	154.02481720045813	100.24571115093424
324.0	324.49129	157.70375762895412	100.40332727439277
325.0	325.49135	138.90633080296968	102.51616821798912
326.0	326.49138	151.73836013811749	100.45685835714332
327.0	327.49122	177.22817834979682	128.282149578758
328.0	328.491	189.659539494855	149.24217142866559
329.0	329.49078	215.13416618310322	174.53638483763532
330.0	330.49059	255.06003463289457	201.5105452491633
331.0	331.49047	271.6935071945127	213.58189722546044
332.0	332.49037	295.8244496757714	225.62416894785423
333.0	333.49033	318.36143587467035	240.09612215319763
334.0	334.49033	345.8954637995253	251.378429205585
335.0	335.49034	347.5974252411994	265.3544784537321
336.0	336.49037	357.6995036256252	277.1824599126264
337.0	337.49041	378.6304204881971	288.68838560835286
338.0	338.49049	373.425991992459	300.6913096511977
339.0	339.49057	389.6788352299475	313.6355503222108
340.0	340.49068	402.87534280555775	326.8008071398136
341.0	341.49081	443.0346093756432	337.0587282311941
342.0	342.49093	475.8915684364481	346.77722432960405
343.0	343.49104	490.5156635145184	355.78001132461526
344.0	344.49113	503.9476421758121	366.1344984133027
345.0	345.49122	517.8147284891701	374.5747339344214
346.0	346.49132	525.2675223423083	382.0294056296269
347.0	347.49139	526.4608070511392	389.0621361434536
348.0	348.49144	540.3002658457635	396.26473100824666
349.0	349.49146	536.5393672889614	402.0360182775892
350.0	350.49141	539.3056774894734	408.48366435308003
351.0	351.49134	544.9330958647666	414.29960927652763
352.0	352.49127	547.9017786867491	418.5642115981734
353.0	353.49118	558.0351289959893	423.6084849797019
354.0	354.49109	557.1481785665555	424.10871054758746
355.0	355.49098	541.7797545879392	425.54292785718496
356.0	356.49085	561.9967993536975	425.97755356623185
357.0	357.4907	542.8426825111443	425.25405496097864
358.0	358.49053	535.2172974039952	415.3244322496194
359.0	359.49037	479.2317927118337	372.75161941307675
360.0	360.49021	442.9175295526038	334.61206373481235
