Version	KoJaC2_v7r2	 ACFG	 INTERNAL 
183.0	183.4385	-84.74055390503614	-50.63687701105037
184.0	184.43866	-88.80714793747127	-49.4329181234598
185.0	185.43884	-96.78583280120334	-48.574245668323776
186.0	186.43896	-76.23862336915765	-44.67434611358845
187.0	187.43911	-94.47751913252627	-45.82802865933217
188.0	188.43932	-82.90777848702804	-50.65249681848692
189.0	189.43954	-83.16472337736538	-37.390000146773616
190.0	190.43977	-76.16569308242005	-31.257036955767525
191.0	191.44002	-61.491759844927394	-24.15141298308483
192.0	192.44023	-47.52606018338312	-11.431735012825799
193.0	193.44042	-35.692222853341306	-0.7195537417665042
194.0	194.44063	-32.41756340200998	8.340621867443053
195.0	195.44082	-22.53951309293708	14.413452622743261
196.0	196.441	-5.284980702220891	47.46735617066408
197.0	197.44115	-22.28190103052624	27.751241561005408
198.0	198.44125	-25.340560067349042	48.704290334553946
199.0	199.44118	-11.709362512039474	44.920377350432126
200.0	200.44108	-36.07257404740352	42.50097302008393
201.0	201.44082	-21.37488445797661	37.4480808994495
202.0	202.44042	-14.115469215988046	31.1776787175632
203.0	203.43994	-12.682801459583118	26.60967939643049
204.0	204.43947	-4.816067953750307	28.54828318004522
205.0	205.43907	-1.465094049395446	35.34472324372283
206.0	206.43871	-8.660205850299462	35.44082127683132
207.0	207.43839	-3.338504855689308	34.11255328575768
208.0	208.43814	-0.5718192345276236	33.30723081080707
209.0	209.43793	15.629614676256297	30.258452917143323
210.0	210.43775	13.898530781654316	27.1656075450099
211.0	211.43758	11.252808378700637	33.22751667450916
212.0	212.43745	29.595875966799515	42.49116910575582
213.0	213.43736	25.119350410455855	38.17131632053959
214.0	214.43728	42.11059433381588	37.28135302151934
215.0	215.43724	24.287129621599117	13.087282234986702
216.0	216.43721	64.24640027755075	52.552571488188626
217.0	217.43718	60.58158269324338	37.34669828982984
218.0	218.4372	64.91747426423053	39.274649651813235
219.0	219.43723	56.55427332113068	40.43160415253661
220.0	220.43726	91.09520215238143	84.17755923877675
221.0	221.4373	105.86685462563008	84.51896662001666
222.0	222.43735	103.6194230340163	98.12287878198832
223.0	223.4374	111.12422346695926	94.62627562098825
224.0	224.43747	93.93559411399532	78.37135486925412
225.0	225.43753	116.49443248179286	95.23063449456374
226.0	226.43759	111.1717223150936	91.16973223302844
227.0	227.43763	106.82193160357494	90.34409864628284
228.0	228.43766	114.86628000575821	99.99239278928452
229.0	229.43771	100.41259714308323	89.78309860923173
230.0	230.43776	103.0519154531379	89.43813005446026
231.0	231.43782	110.4202287593173	92.40376171072529
232.0	232.43787	117.61234978338223	91.29097690952166
233.0	233.43791	98.06302689850888	91.97524306969687
234.0	234.43796	110.06223472506085	96.02170716402323
235.0	235.43801	103.36724631195402	90.00150403118406
236.0	236.43806	102.10646314838263	94.32443935258223
237.0	237.43811	100.46151976213217	94.1593320089333
238.0	238.43817	88.61655521949645	86.26885330047651
239.0	239.4382	100.6963713871967	99.00247217899553
240.0	240.43823	85.26911452955667	95.14290922348496
241.0	241.43828	85.75869482273139	94.8812490818815
242.0	242.43836	74.3514359269618	91.46089596223523
243.0	243.43848	81.07055890340104	98.44215861936749
244.0	244.43862	79.24765252929824	92.36366654442395
245.0	245.43872	77.63870511915292	92.7886962221124
246.0	246.43879	83.61573499115474	99.77330974123723
247.0	247.43892	84.0196519288524	99.69032102215473
248.0	248.43912	79.6524299818343	99.93025535912489
249.0	249.43934	82.78179333723672	103.6591774210608
250.0	250.43955	71.60239286090105	105.15384275172828
251.0	251.43976	68.04362885062929	104.13763701623276
252.0	252.43998	56.85485721964123	106.10153050287066
253.0	253.44016	46.68645810663657	108.31592609701181
254.0	254.44035	42.913592985306245	116.37115380612921
255.0	255.44056	30.81127124497249	111.80916680148577
256.0	256.44076	20.108638402999897	112.38304900516965
257.0	257.44094	14.201183212354534	108.99087302539161
258.0	258.441	33.882400148232236	131.23632658644974
259.0	259.44093	29.20939367639937	133.77551600982224
260.0	260.44084	27.328382638426415	131.73047220134217
261.0	261.44062	13.682951781887182	120.43715057852954
262.0	262.44026	-12.5583003496964	111.56875728054601
263.0	263.4398	4.4573097273236275	103.99536499969213
264.0	264.4393	-6.0938959976394775	93.72192981095048
265.0	265.43891	-10.957358999176016	104.43646659036243
266.0	266.43857	-7.958753580639559	98.47736551720868
267.0	267.43827	-20.739885778458802	81.70507646510818
268.0	268.43802	2.0611904452831453	101.03439176897103
269.0	269.43781	-15.433725519984854	88.18801041794771
270.0	270.43764	-25.525500244544084	88.54489256952185
271.0	271.4375	-15.772509525600302	83.06039220368503
272.0	272.43738	-21.71756756667464	90.88761159354988
273.0	273.4373	-37.083799123681956	73.68137621725403
274.0	274.43724	-39.027847659813546	67.1762189054448
275.0	275.43718	-48.865409045376026	58.86145204751709
276.0	276.43716	-55.19228974990011	55.50280326733458
277.0	277.43717	-56.53815552261996	52.31301419338541
278.0	278.43718	-57.3285071179036	52.1063435465405
279.0	279.4372	-54.13174262514496	58.07947617992303
280.0	280.43724	-68.52701782751775	52.529543898033815
281.0	281.43728	-104.13137026132378	54.31610846560611
282.0	282.43733	-104.19303070955038	52.720840374935776
283.0	283.4374	-108.31877077783274	52.511304766356666
284.0	284.43744	-106.72808716359538	52.03437179257353
285.0	285.4375	-109.0489995749678	53.4339736436652
286.0	286.43755	-112.83693683326663	53.20600851767235
287.0	287.43759	-102.18579304184242	58.26403930570933
288.0	288.43764	-122.34174831934214	44.9597623415632
289.0	289.43769	-95.45658620056237	64.49040694358851
290.0	290.43776	-111.70750006245362	58.08871486225003
291.0	291.4378	-120.39778319666786	43.82471731810662
292.0	292.43785	-103.40062304111046	58.611991084239015
293.0	293.4379	-121.07123975724971	60.51472080137379
294.0	294.43796	-109.16066087620298	53.51872015253365
295.0	295.43801	-110.03267674609891	60.88131484888626
296.0	296.43806	-93.15274920631022	63.54865543579185
297.0	297.43811	-95.13655636654649	63.274572066979545
298.0	298.43815	-105.37410658198061	55.32098839928008
299.0	299.43819	-93.67535671939885	67.78211749746511
300.0	300.43823	-99.66407616827628	54.249480042192744
301.0	301.43831	-85.63024981133405	64.22607838425893
302.0	302.43841	-85.13706542235406	62.1117435457793
303.0	303.43854	-95.95866905178836	61.95174424890652
304.0	304.43867	-92.31793308052556	62.44108009606802
305.0	305.43885	-79.42547455758614	65.8579376036243
306.0	306.43898	-83.53168406632116	65.81828319698043
307.0	307.43913	-80.98562480705675	60.565615724071115
308.0	308.43934	-85.69695896063389	63.42849783416001
309.0	309.43955	-75.98361322774868	62.89589224938243
310.0	310.43978	-62.128324707175125	63.384981016675525
311.0	311.44001	-63.50505219842132	63.474293231163294
312.0	312.44025	-46.60207000928072	64.5770653302104
313.0	313.44043	-45.43744643124664	64.8137112010769
314.0	314.44063	-37.70537069081502	64.24534991661908
315.0	315.44081	-38.387638313243414	62.44461322594332
316.0	316.44097	-18.643255838585493	67.19833982082112
317.0	317.44113	-23.981703405549094	63.2032956352389
318.0	318.44124	-37.19313472278417	63.95396812507085
319.0	319.4412	-28.605116711606893	65.00402476828728
320.0	320.44108	-33.75974573091432	64.66079899787375
321.0	321.4408	-27.87882346765246	63.63133239353231
322.0	322.44042	-16.896146136450586	65.11577592625868
323.0	323.43996	-10.499843035052569	57.91782723547923
324.0	324.43949	0.7384701009282253	68.00520074747034
325.0	325.43907	9.084081701035533	67.46292649263276
326.0	326.43871	-17.376826281701334	65.8715133929776
327.0	327.43839	-13.173811053800238	62.77550151089395
328.0	328.43815	0.35667023282637444	64.75419775693632
329.0	329.43794	-4.777885890474579	67.4065020894553
330.0	330.43774	20.15596766185159	72.69316614570927
331.0	331.43757	3.6712090873880925	56.008502905708916
332.0	332.43746	23.47970021365456	65.87397933595926
333.0	333.43737	30.4152742156869	65.56571828974597
334.0	334.43729	41.3171673026493	68.4752707694542
335.0	335.43723	53.22973389874191	71.17814776192236
336.0	336.43721	50.022134132561085	67.1865902472612
337.0	337.43719	52.94489822750747	64.19664293090221
338.0	338.4372	56.54320752540971	66.1052752592353
339.0	339.43723	58.68110980668306	75.36942183794322
340.0	340.43724	105.53607910439811	73.2808942018189
341.0	341.4373	106.13596207244495	71.27659837606828
342.0	342.43734	108.1061626502567	69.17805254018155
343.0	343.4374	92.29365587361774	70.08759944768138
344.0	344.43747	107.39884527500551	70.09175800225586
345.0	345.43751	111.79145862003637	70.49801622155223
346.0	346.43755	104.39525703572855	71.08993914614021
347.0	347.43759	102.3092635532724	69.54746349682897
348.0	348.43764	111.32146583515815	69.904646378198
349.0	349.4377	100.89531696491844	69.3904963101747
350.0	350.43774	100.33623840427722	70.01304696153777
351.0	351.4378	104.22222459659635	70.42740016498794
352.0	352.43784	111.37572856474587	70.83760870661737
353.0	353.4379	94.94994169820056	69.24153140385879
354.0	354.43795	101.51106444586668	70.66451132743852
355.0	355.43801	93.240682939649	72.07495900760348
356.0	356.43806	108.39474198492368	70.72872453236344
357.0	357.43811	86.03551413525055	66.7115581649916
358.0	358.43814	88.22272591142554	55.80993697895587
359.0	359.43816	95.35957049758912	62.16243303995861
360.0	360.43817	70.89290701577652	52.368305055823654
